ch_name,weight,x,y,z,name,sub_name,WMvsGM,LvsR,Anat,Desikan_Killiany,fsaverageINF_coord_1,fsaverageINF_coord_2,fsaverageINF_coord_3,ScannerNativeRAS_coord_1,ScannerNativeRAS_coord_2,ScannerNativeRAS_coord_3,MGRID_coord_1,MGRID_coord_2,MGRID_coord_3,subINF_coord_1,subINF_coord_2,subINF_coord_3
sub-07 LOfC1,-0.12970401365556797,-13.98279781,36.59837799,-23.01838624,LOfC1,sub-07 LOfC1,GM,L,Medial Orbitofrontal Cortex,medialorbitofrontal,17.58502197,77.17604065,-48.85427856,-18.94349756,55.53879897,8.096598877,141.071,148.286,87.5714,23.29981613,102.9949875,-33.16187668
sub-02 RpTh14,-0.12886615259275802,64.04230751,-31.67103432,35.44873359,RpTh14,sub-02 RpTh14,GM,R,Supramarginal Gyrus,supramarginal,38.71954727,-14.74003983,21.25798416,54.81174476,-16.32166671,-30.25057983,72.0,106.625,159.625,41.21084976,-33.41445541,24.55535507
sub-08 RAMY9,0.12880327031645922,47.46301994,-6.741433311,-23.19406406,RAMY9,sub-08 RAMY9,WM,R,Cerebral WM,Right-Cerebral-White-Matter,37.90283966,15.15949535,-50.19086838,43.2196579,24.97949219,-30.76753998,83.0,157.0,125.0,24.75418472,42.93376923,-17.14090347
sub-06 LaIN8,0.12747487786839254,-30.78329714,20.99255777,28.22700135,LaIN8,sub-06 LaIN8,WM,L,Cerebral WM,Left-Cerebral-White-Matter,-19.39937782,55.95317841,15.9272337,-21.70883923,41.13759595,39.72447949,155.333,103.167,116.167,-17.17968369,57.46704865,32.52848244
sub-02 RpHp3,-0.12713927084398277,30.3727589,-25.83090317,-13.81234692,RpHp3,sub-02 RpHp3,WM,R,Hippocampus,Right-Hippocampus,-2.78569603,-12.32213306,-49.09541702,25.81174477,-2.696665048,-73.62557983,101.0,150.0,146.0,-6.955737591,-4.678979874,-46.07080841
sub-02 LITG1,-0.12580773703493478,-20.85835439,-59.80351072,-8.620539587,LITG1,sub-02 LITG1,GM,L,Lingual Gyrus,lingual,13.02453518,-53.33837128,-36.46933365,-21.52125526,-37.69666917,-78.12557983,148.333,154.5,181.0,21.47736359,-68.34334564,-49.36881256
sub-05 RpCN5,-0.1256810656132647,8.900123499,-23.03148795,38.7988718,RpCN5,sub-05 RpCN5,GM,R,Posterior Cingulate Cortex,posteriorcingulate,-31.67191124,-4.034406185,32.30448914,8.546760067,-19.59725361,6.850279108,119.75,100.25,157.25,-39.04634094,-18.37939644,20.57309532
sub-06 RpTh7,-0.1252540486493442,43.14679484,-24.59319471,4.387386508,RpTh7,sub-06 RpTh7,WM,R,Cerebral WM,Right-Cerebral-White-Matter,24.5720253,6.627774715,-17.30504799,41.95746077,5.971595947,4.891479492,91.6667,138.0,151.333,22.12083817,1.967875004,-17.81127357
sub-03 LIN2,0.12448458418197594,-46.12808042,-43.45426881,-7.077938378,LIN2,sub-03 LIN2,GM,L,Middle Temporal Gyrus (MTG),middletemporal,-23.69059753,-40.32846451,-51.86943817,-44.91732353,-0.729508853,8.452508378,175.4,113.8,166.4,-45.53707504,-36.8255043,-31.92398834
sub-06 RpTh8,-0.12388963108142675,48.21535355,-23.53010608,4.531009232,RpTh8,sub-06 RpTh8,GM,R,Superior Temporal Gyrus (STG),superiortemporal,30.30451775,-3.767179489,-11.73073769,46.62416077,6.804595947,4.891479492,87.0,138.0,150.5,29.4873085,-7.222447395,-16.74412918
sub-06 LsCC11,0.12388585122266076,-57.31147827,34.44379198,12.85106345,LsCC11,sub-06 LsCC11,GM,L,Inferior Frontal Gyrus (IFG),parstriangularis,-20.93696022,70.97627258,-10.30385685,-45.88693923,57.48239595,31.46927949,179.5111,111.4222,99.8222,-20.69146538,73.46949005,12.90100098
sub-03 LpTh6,-0.12377765954459166,-37.23825817,-22.29694806,-0.204871583,LpTh6,sub-03 LpTh6,GM,L,Heschl's Gyrus (HG),transversetemporal,-19.09101486,11.50089073,-18.95844078,-35.18432411,19.33748875,17.25250733,165.667,105.0,146.333,-24.9127388,11.10838509,-19.36342621
sub-05 LpCN7,-0.12371378737250699,-6.638591,-32.33694725,39.84028157,LpCN7,sub-05 LpCN7,GM,L,Posterior Cingulate Cortex,posteriorcingulate,30.29521179,-19.90730286,31.56777382,-6.203239053,-27.34725366,5.600279182,134.5,101.5,165.0,39.1959343,-32.769104,15.83463287
sub-02 RpTh9,-0.12244498168301302,40.33165835,-30.03983463,22.94261512,RpTh9,sub-02 RpTh9,GM,R,Supramarginal Gyrus,supramarginal,27.78905296,-6.85963726,-0.784133136,33.36734476,-12.91866628,-42.40357983,93.4444,118.778,156.222,32.31006241,-12.78425407,7.795397282
sub-02 RpTh12,-0.12235900597048636,54.80628089,-31.45907521,30.28598251,RpTh12,sub-02 RpTh12,GM,R,Supramarginal Gyrus,supramarginal,38.22790909,-14.10084915,15.56459713,46.47844476,-15.36366658,-35.29257983,80.3333,111.667,158.667,38.82388687,-21.93078232,17.80031586
sub-08 RpTh15,-0.1212690873030446,61.54355594,-41.91534956,25.67083844,RpTh15,sub-08 RpTh15,GM,R,Supramarginal Gyrus,supramarginal,39.7572937,-30.2667675,13.39243889,55.4696579,-27.77050781,-6.267539978,70.75,132.5,177.75,37.07939911,-35.38286209,9.107755661
sub-08 LAMY8,0.12120405447894586,-54.00868295,-4.637369479,-25.55462937,LAMY8,sub-08 LAMY8,GM,L,Middle Temporal Gyrus (MTG),middletemporal,-34.69623566,14.99164963,-52.36276627,-49.7803421,30.31249219,-30.10053998,176.0,156.333,119.667,-41.00566864,43.92201614,-42.40794754
sub-07 RAMY2,-0.12072349258393084,18.80305672,-11.47302723,-22.17187007,RAMY2,sub-07 RAMY2,WM,R,Hippocampus,Right-Hippocampus,2.344712853,3.469177246,-59.70289612,12.46050244,10.61019897,4.049598877,109.667,152.333,132.5,-1.675077915,14.13555908,-58.94963837
sub-08 LPHC4,-0.12070142685204667,-29.08851706,-36.75383031,-6.597143061,LPHC4,sub-08 LPHC4,GM,L,Parahippocampal Gyrus,parahippocampal,11.24031639,-23.26608849,-37.74568176,-27.7803421,-7.020507813,-29.76753998,154.0,156.0,157.0,5.301978111,-15.38187599,-55.46360779
sub-02 RpTh13,-0.12069749338103421,59.24426039,-31.58482471,32.86226451,RpTh13,sub-02 RpTh13,GM,R,Supramarginal Gyrus,supramarginal,38.72156143,-15.2862978,19.16493988,50.47844476,-15.86366665,-32.79257983,76.3333,109.167,159.167,39.96928406,-24.77861786,20.06319427
sub-08 LAMY3,0.12058948909863085,-34.42417606,-3.770726311,-24.09825006,LAMY3,sub-08 LAMY3,WM,L,Cerebral WM,Left-Cerebral-White-Matter,4.024722576,22.35561562,-58.30968857,-31.7803421,29.97949219,-28.76753998,158.0,155.0,120.0,5.405066967,44.95708847,-40.14603043
sub-06 RaIN3,0.12058877052592598,34.11427371,13.03402602,-3.296868004,RaIN3,sub-06 RaIN3,GM,R,Insula,insula,13.94122601,42.20529938,-29.8051033,35.29086077,41.47159595,7.058479492,98.3333,135.833,115.833,7.825353622,44.83867645,-22.58483696
sub-03 LSR3,-0.12037530043528813,-51.02118854,-45.96873403,6.128984267,LSR3,sub-03 LSR3,WM,L,Banks of Superior Temporal Sulcus (STS),ctx-lh-bankssts,-35.99233627,-40.911026,-15.00673485,-48.8503233,-4.829508364,19.91950701,179.333,102.333,170.5,-41.88376617,-52.93243027,-21.61766052
sub-06 LsCC9,-0.12019086577032043,-46.99164815,32.85009902,9.129555532,LsCC9,sub-06 LsCC9,GM,L,Inferior Frontal Gyrus (IFG),parstriangularis,-20.30641556,73.87388611,-10.70112419,-36.77583923,56.90459595,27.29147949,170.4,115.6,100.4,-18.70559692,81.92476654,12.9442625
sub-03 LIR2,0.11967187776489918,-47.6781743,-45.18071146,-2.543618979,LIR2,sub-03 LIR2,GM,L,Banks of Superior Temporal Sulcus (STS),bankssts,-39.78546143,-25.59228325,-27.25584793,-46.18432345,-2.996508583,12.25250793,176.667,110.0,168.667,-45.12578964,-40.26104736,-30.70471764
sub-02 AINS16,-0.1182651719487355,-37.5159126,-11.87790359,65.04889807,AINS16,sub-02 AINS16,GM,L,Precentral Gyrus,precentral,-4.191670418,6.265762806,57.79566574,-41.18825523,-3.196665034,-10.12557983,168.0,86.5,146.5,-6.344174385,-6.256220818,52.9745636
sub-08 Lins9,-0.11692406838488026,-21.89603349,23.65318055,41.38112348,Lins9,sub-08 Lins9,GM,L,Superior Frontal Gyrus,superiorfrontal,9.316277504,66.57067871,41.73174286,-18.7803421,25.64649219,39.89916002,145.0,86.3333,124.333,9.499472618,42.94253922,90.01047516
sub-07 LHip6,0.11682216906467545,-48.28847182,-45.87676807,-12.56924837,LHip6,sub-07 LHip6,WM,L,Cerebral WM,Left-Cerebral-White-Matter,-23.93393326,-43.85054398,-50.28818893,-47.27249756,-25.28980103,4.582598877,169.4,151.8,168.4,-40.70177841,-31.9353714,-51.53884125
sub-05 LMiC4,-0.11667117511664213,-14.00991632,24.14561215,34.25987171,LMiC4,sub-05 LMiC4,GM,L,Superior Frontal Gyrus,superiorfrontal,32.35305405,62.86358261,21.80421448,-10.27423881,17.22374656,20.52887829,138.571,86.5714,120.429,43.30447388,46.46857834,50.34236908
sub-06 RaTh8,0.1164904809213148,35.2536348,11.74316567,24.25905898,RaTh8,sub-06 RaTh8,WM,R,Cerebral WM,Right-Cerebral-White-Matter,22.78926849,48.80331039,17.99942017,37.62416077,33.05459595,29.89147949,96.0,113.0,124.25,29.66741943,27.91118622,34.2644577
sub-08 LAMY9,0.11531201298429719,-58.34089006,-5.355744311,-26.01745606,LAMY9,sub-08 LAMY9,GM,L,Middle Temporal Gyrus (MTG),middletemporal,-33.90784073,13.18206787,-58.16407394,-53.7803421,29.97949219,-30.76753998,180.0,157.0,120.0,-41.05677795,42.58056259,-44.80363464
sub-03 LHIP5,0.11531042536251454,-37.88406534,-13.16320664,-13.69830139,LHIP5,sub-03 LHIP5,GM,L,Superior Temporal Gyrus (STG),superiortemporal,-18.91618347,24.58830261,-33.35097504,-36.18432405,30.11448747,6.808508574,166.667,115.444,135.556,-22.0343895,24.37653732,-26.18505096
sub-06 LAMY5,0.11528063741517024,-38.80570536,-11.65201394,-19.82301212,LAMY5,sub-06 LAMY5,WM,L,Cerebral WM,Left-Cerebral-White-Matter,6.637644768,16.37355804,-54.67856598,-33.04283923,24.97159595,-7.108520508,166.667,150.0,132.333,7.031598091,22.48142242,-50.01387024
sub-03 LIR5,0.11431685990782647,-60.9440393,-52.73412146,-5.403671979,LIR5,sub-03 LIR5,GM,L,Middle Temporal Gyrus (MTG),middletemporal,-35.48326111,-46.60686111,-29.72922134,-59.18432268,-9.996507748,9.252508283,189.667,113.0,175.667,-44.51945877,-54.19876099,-42.13703156
sub-06 LPHG4,-0.1137133939516626,-30.45109445,-54.07889458,-4.838226268,LPHG4,sub-06 LPHG4,GM,L,Fusiform Gyrus,fusiform,5.737559319,-49.1498642,-42.82658768,-26.87583923,-16.69540405,-4.108520508,160.5,147.0,174.0,3.412188292,-47.39330673,-56.58743286
sub-05 LHip6,0.11350322096498122,-43.66852833,-39.797043,-9.173696579,LHip6,sub-05 LHip6,GM,L,Middle Temporal Gyrus (MTG),middletemporal,7.923833847,-16.07094765,-43.23714066,-43.37023684,-17.01425424,-28.89971876,171.667,136.0,154.667,-45.85695267,-19.25746346,-34.76144791
sub-06 RaIN4,0.11318570616733932,32.64405286,14.27089254,2.212709194,RaIN4,sub-06 RaIN4,GM,R,Insula,insula,13.84283066,43.25793076,-25.73056793,34.29086077,41.13759595,12.05847949,99.3333,130.833,116.167,10.92709064,43.04043579,-19.59882545
sub-06 RHip4,0.11317793071002973,45.08699026,-37.47179646,-11.21037504,RHip4,sub-06 RHip4,WM,R,Cerebral WM,Right-Cerebral-White-Matter,-0.040461779,-29.32083321,-48.11767578,42.29086077,-1.362404053,-11.10852051,91.3333,154.0,158.667,20.58818436,-24.57198524,-64.85088348
sub-08 LPHC1,-0.11297976116290806,-18.64243533,-33.94365913,-6.802902729,LPHC1,sub-08 LPHC1,WM,L,Hippocampus,Left-Hippocampus,12.35625076,-30.11082077,-35.76506424,-18.1133421,-4.687507813,-28.76753998,144.333,155.0,154.667,21.22370529,-1.940143347,-39.3937645
sub-06 RpTh9,-0.11150849744092031,53.3455488,-21.76479658,4.501904732,RpTh9,sub-06 RpTh9,GM,R,Superior Temporal Gyrus (STG),superiortemporal,31.80620384,-3.644537449,-13.71283531,51.37416077,8.304595947,4.891479492,82.25,138.0,149.0,33.23786545,-7.564670563,-18.71198845
sub-06 RHip1,-0.11115453102412663,32.37648246,-26.46678823,-11.46550442,RHip1,sub-06 RHip1,WM,R,Hippocampus,Right-Hippocampus,-1.78569603,-11.32213306,-48.09541702,31.29116077,8.637595947,-8.108520508,102.333,151.0,148.667,-10.42370605,-1.149812698,-49.13899994
sub-07 RaTh9,-0.11078737035374134,40.05753752,15.5586637,8.91357814,RaTh9,sub-07 RaTh9,GM,R,Inferior Frontal Gyrus (IFG),parstriangularis,19.71221924,45.3326149,-12.63661861,29.79420244,31.77719897,36.38259888,92.3333,120.0,111.333,20.13241577,57.75265503,2.00500381
sub-07 RAMY6,-0.11057763160376818,39.99531498,-14.49597267,-18.04341497,RAMY6,sub-07 RAMY6,WM,R,Cerebral WM,Right-Cerebral-White-Matter,-3.378811359,12.09203911,-53.67385864,31.62750244,7.610198975,8.382598877,90.5,148.0,135.5,-5.46424675,13.48352146,-49.07308578
sub-06 RpTh10,-0.11049560093495152,58.47574405,-19.99948708,4.472800232,RpTh10,sub-06 RpTh10,GM,R,Superior Temporal Gyrus (STG),superiortemporal,34.52877808,-5.137851715,-15.55435371,56.12416077,9.804595947,4.891479492,77.5,138.0,147.5,36.94743729,-7.479293823,-21.37825584
sub-02 AINS8,0.11020582094808028,-37.95134009,-3.289709513,21.35076695,AINS8,sub-02 AINS8,WM,L,Cerebral WM,Left-Cerebral-White-Matter,-17.2253437,22.59758949,-10.97902012,-39.63225522,12.63633685,-45.84757983,166.444,122.222,130.667,-23.82098007,28.22655487,-24.71497726
sub-07 LHip4,0.10966231451469578,-39.25718107,-43.76828103,-8.322023006,LHip4,sub-07 LHip4,WM,L,Cerebral WM,Left-Cerebral-White-Matter,3.806732178,-36.50804138,-45.49417877,-39.30149756,-23.74680103,9.096598877,161.429,147.286,166.857,-14.0694561,-42.23734665,-60.79637527
sub-06 LaIN7,0.1095520950301494,-31.88176271,19.00382158,23.49129158,LaIN7,sub-06 LaIN7,WM,L,Cerebral WM,Left-Cerebral-White-Matter,-22.09309769,53.64528656,10.22636986,-23.04283923,40.63759595,35.39147949,156.667,107.5,116.667,-19.56422043,55.57653809,28.8612442
sub-03 LpTh5,-0.10907946105309504,-32.60556447,-23.52726577,0.267393827,LpTh5,sub-03 LpTh5,GM,L,Heschl's Gyrus (HG),transversetemporal,-19.16769409,9.231095314,-17.02387047,-30.85032437,18.00348891,17.25250733,161.333,105.0,147.667,-24.78887177,9.063929558,-17.80603409
sub-02 RAMY1,-0.10841493525519628,17.56133742,-4.057133652,-18.18476692,RAMY1,sub-02 RAMY1,WM,R,Amygdala,Right-Amygdala,-9.141135216,28.12027168,-53.25172424,13.81174478,19.30333759,-75.12557983,113.0,151.5,124.0,-15.62416458,30.28940964,-44.77751923
sub-05 RpIN3,-0.10816971396851335,40.40257461,-13.63213801,-2.750658766,RpIN3,sub-05 RpIN3,GM,R,Insula,insula,16.19282341,21.38969612,-24.07612419,35.79675844,2.452746019,-21.4997192,92.5,128.6,135.2,17.94672394,18.12589455,-20.2605629
sub-06 LHIP2,-0.1081602380951223,-34.70592745,-31.15161658,-10.98802827,LHIP2,sub-06 LHIP2,WM,L,Hippocampus,Left-Hippocampus,6.784657478,-11.46825409,-45.51722717,-29.87583923,5.304595947,-4.108520508,163.5,147.0,152.0,7.428236485,13.03866577,-49.61442947
sub-02 AINS12,-0.10709470524650173,-37.63028283,-8.067574548,43.70102021,AINS12,sub-02 AINS12,GM,L,Precentral Gyrus,precentral,-11.49179554,20.78346443,48.66584778,-40.33125523,4.160335843,-27.62557983,167.143,104.0,139.143,-13.70318604,9.813180923,45.63941956
sub-03 LHIP6,0.10685569526671178,-42.48228146,-14.84087715,-10.63427427,LHIP6,sub-03 LHIP6,GM,L,Superior Temporal Gyrus (STG),superiortemporal,-21.54712296,19.78110695,-31.55155563,-40.4063238,28.11448771,9.474508256,170.889,112.778,137.556,-45.21588135,15.40298939,-39.95773697
sub-08 LPHC8,0.1068510651070457,-43.11037306,-40.93052431,-7.453361061,LPHC8,sub-08 LPHC8,WM,L,Cerebral WM,Left-Cerebral-White-Matter,-21.05665588,-40.90057373,-52.32349396,-40.7803421,-10.02050781,-32.26753998,167.0,158.5,160.0,-49.04505157,-25.06559372,-40.60895538
sub-07 RPCu1,-0.1062815750864781,2.262321361,-32.75487418,32.10427085,RPCu1,sub-07 RPCu1,GM,R,Posterior Cingulate Cortex,posteriorcingulate,-33.1062088,-20.19473457,22.69446754,-3.316497559,-18.77880103,48.60459888,125.444,107.778,161.889,-39.65107727,-30.10853958,16.97351456
sub-03 LIC3,-0.10624976055405297,-53.00553432,-35.54555591,-6.777413878,LIC3,sub-03 LIC3,GM,L,Middle Temporal Gyrus (MTG),middletemporal,-40.14593887,-23.48930168,-32.53380203,-51.01732317,7.170490205,10.25250816,181.5,112.0,158.5,-46.88448334,-17.16741371,-41.23626709
sub-02 RpTh11,-0.10618681591330724,49.96253405,-31.15233511,27.74364276,RpTh11,sub-02 RpTh11,WM,R,Cerebral WM,Right-Cerebral-White-Matter,36.37704849,-13.05332851,10.40574169,42.09744476,-14.6966665,-37.76857983,84.7143,114.143,158.0,36.56116486,-17.78437042,12.8530426
sub-02 LpTh10,-0.10594311534395864,-54.04300651,-32.54230408,26.23253847,LpTh10,sub-02 LpTh10,GM,L,Supramarginal Gyrus,supramarginal,-37.53407669,-21.86590767,10.66797352,-54.38825524,-17.19666669,-47.22557983,181.2,123.6,160.5,-40.92211914,-32.53730011,1.507196069
sub-06 RaIN11,0.10540073396144857,20.39889658,23.64793921,38.85362006,RaIN11,sub-06 RaIN11,WM,R,Cerebral WM,Right-Cerebral-White-Matter,-5.901134014,63.94530487,42.8094635,25.45716077,39.97159595,45.72477949,108.167,97.1667,117.333,-2.035406351,59.56903839,55.64580536
sub-07 LHip8,0.10513106806479099,-58.66958679,-48.60406551,-16.77579305,LHip8,sub-07 LHip8,GM,L,Inferior Temporal Gyrus (ITG),inferiortemporal,-34.94246292,-38.65225601,-44.03466797,-56.44349756,-27.46080103,-0.046401123,178.571,156.429,170.571,-37.73130035,-34.34664154,-55.55739212
sub-06 LPHG6,-0.10433367899484151,-41.42512245,-55.20896758,-4.257278268,LPHG6,sub-06 LPHG6,GM,L,Inferior Temporal Gyrus (ITG),inferiortemporal,-23.6520977,-56.44483948,-44.38524628,-36.87583923,-17.69540405,-3.108520508,170.5,146.0,175.0,-30.50025177,-57.9909668,-47.09738541
sub-06 LPHG9,-0.10416994948839035,-57.77939854,-55.86176323,-3.046756417,LPHG9,sub-06 LPHG9,GM,L,Inferior Temporal Gyrus (ITG),inferiortemporal,-33.82055283,-51.35164261,-28.50089836,-51.70883923,-18.36240405,-1.108520508,185.333,144.0,175.667,-41.71478653,-47.79008484,-37.80332184
sub-06 RPHG3,-0.10372673213610925,28.23936164,-40.96158194,-8.133453119,RPHG3,sub-06 RPHG3,GM,R,Lingual Gyrus,lingual,-5.199083328,-33.80479431,-41.58136368,26.95716077,-5.028404053,-8.108520508,106.667,151.0,162.333,-13.56884384,-31.42004776,-54.13737869
sub-03 LpTh1,-0.10371631340708373,-12.18641807,-27.56735166,0.973006372,LpTh1,sub-03 LpTh1,WM,L,Thalamus,Left-Thalamus-Proper,30.89859772,-9.491922379,-23.41909027,-11.76732551,13.67048943,16.25250745,142.25,106.0,152.0,34.61159897,-9.969062805,-30.08205414
sub-03 LpTh7,-0.10340469294784138,-42.70067342,-21.11064081,-0.943821778,LpTh7,sub-03 LpTh7,GM,L,Heschl's Gyrus (HG),transversetemporal,-22.42651749,9.857894897,-22.22689247,-40.3173238,20.6704886,17.05250735,170.8,105.2,145.0,-34.71061707,1.877149045,-18.68593025
sub-05 LpIN7,0.10335837425959664,-36.70373699,-17.37024864,1.000992252,LpIN7,sub-05 LpIN7,GM,L,Insula,insula,-17.18028641,17.90784264,-20.85271645,-35.20323732,-3.347254015,-14.8997196,163.5,122.0,141.0,-17.46850395,9.824103355,-6.854694366
sub-02 LITG2,-0.10314524886712645,-25.52330788,-58.12535583,-9.078594914,LITG2,sub-02 LITG2,GM,L,Fusiform Gyrus,fusiform,7.523222923,-57.31899643,-41.59279251,-25.85525526,-36.02966896,-78.62557983,152.667,155.0,179.333,6.099910259,-66.39897919,-57.10100937
sub-07 LHip5,0.10292262374071234,-43.93825179,-44.73630151,-10.32102205,LHip5,sub-07 LHip5,WM,L,Cerebral WM,Left-Cerebral-White-Matter,-23.3599968,-43.10654831,-50.82108688,-43.44349756,-24.46080103,6.953598877,165.571,149.429,167.571,-15.38877487,-42.30521393,-61.02292633
sub-08 RAMY8,0.10279387763061001,43.10527994,-6.866285311,-23.20790806,RAMY8,sub-08 RAMY8,WM,R,Cerebral WM,Right-Cerebral-White-Matter,-1.675658464,22.75512886,-57.06998825,39.2196579,24.97949219,-30.76753998,87.0,157.0,125.0,-3.673778534,37.80873871,-43.94341278
sub-03 LIR4,0.10273173353980317,-56.69198432,-50.38317191,-4.431159878,LIR4,sub-03 LIR4,GM,L,Middle Temporal Gyrus (MTG),middletemporal,-35.53107834,-46.19894409,-32.65909576,-55.01732293,-7.829508007,10.25250816,185.5,112.0,173.5,-44.76832581,-54.25797272,-39.28486252
sub-06 RaTh10,-0.10079862801170397,44.16305988,16.23098815,27.8097409,RaTh10,sub-06 RaTh10,GM,R,Rostral Middle Frontal Gyrus,rostralmiddlefrontal,26.64882278,50.07408905,5.825049877,46.12416077,35.97159595,33.22447949,87.5,109.667,121.333,32.91546249,50.47015381,23.35042191
sub-03 LHIP2,-0.10052554917214289,-25.51668299,-8.73402395,-22.23741826,LHIP2,sub-03 LHIP2,WM,L,Inf-Lat-Vent,Left-Inf-Lat-Vent,2.024985075,13.60954475,-60.79286575,-24.85032473,35.44848683,-0.636490538,155.333,122.889,130.222,5.724412441,25.66456223,-54.18535233
sub-02 LMDT13,-0.10027392351218549,-56.8322511,-14.88067107,25.32798407,LMDT13,sub-02 LMDT13,GM,L,Supramarginal Gyrus,supramarginal,-39.00377655,12.21899605,14.96189499,-57.18825523,0.303335403,-45.62557983,184.0,122.0,143.0,-44.41838074,-7.285182953,8.700697899
sub-02 LpTh12,-0.09981718473752685,-63.35898759,-33.50042848,32.1573692,LpTh12,sub-02 LpTh12,GM,L,Supramarginal Gyrus,supramarginal,-39.18743515,-20.56641388,20.80901718,-63.30765524,-19.26536692,-43.07107983,190.1194,119.4455,162.5687,-41.67969513,-38.87918472,5.35093689
sub-08 Lins14,-0.09963721319416746,-16.78249606,28.13344069,58.73531394,Lins14,sub-08 Lins14,GM,L,Superior Frontal Gyrus,superiorfrontal,19.61654282,58.29285431,52.67870712,-13.7803421,21.97949219,56.73246002,140.0,69.5,128.0,26.18579865,32.60123634,99.43783569
sub-06 RAMY2,-0.0993626030812795,19.73685746,-7.985501226,-20.73809642,RAMY2,sub-06 RAMY2,WM,R,Hippocampus,Right-Hippocampus,2.510337234,9.154598236,-61.70181656,20.29116077,27.63759595,-11.10852051,113.333,154.0,129.667,-5.293076515,22.14995193,-60.12522507
sub-06 RaIN12,0.09898421411826068,18.65200209,25.03822133,43.99057519,RaIN12,sub-06 RaIN12,GM,R,Superior Frontal Gyrus,superiorfrontal,-7.847326279,64.13426971,44.010849,24.19516077,39.87559595,50.46287949,109.429,92.4286,117.429,-15.68107605,48.08954239,63.38699341
sub-08 LPHC7,0.09880021266210863,-39.88052506,-39.72963231,-7.479747061,LPHC7,sub-08 LPHC7,WM,L,Cerebral WM,Left-Cerebral-White-Matter,9.610760689,-16.56794739,-41.10231018,-37.7803421,-9.020507813,-31.76753998,164.0,158.0,159.0,11.4398365,4.700065374,-42.28066254
sub-05 LpCN9,-0.09847359118340834,-6.383348499,-44.03718403,42.42473908,LpCN9,sub-05 LpCN9,GM,L,Posterior Cingulate Cortex,posteriorcingulate,28.92891121,-35.11302185,37.12141037,-6.453239039,-37.09725369,3.600279301,134.75,103.5,174.75,37.14797592,-52.77157593,22.90885353
sub-05 LpIN12,-0.09806838731140186,-31.35730424,-29.2537068,14.08264183,LpIN12,sub-05 LpIN12,GM,L,Insula,insula,-21.07890511,-2.60599637,-8.926778793,-30.20323762,-16.72225393,-9.899719894,158.5,117.0,154.375,-19.49208832,-7.103979111,-4.825154781
sub-06 LHIP5,-0.09781793091533827,-46.85228745,-41.91987058,-14.30240852,LHIP5,sub-06 LHIP5,GM,L,Inferior Temporal Gyrus (ITG),inferiortemporal,-23.08911324,-39.55223465,-52.36155701,-41.62583923,-3.195404053,-8.358520508,175.25,151.25,160.5,-33.43274307,-31.61095047,-54.466465
